id,column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing_baseline,ppn_missing_all,source,cat,exclude,baseline
1117,COMPOSIT_REF_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1118,FRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1119,CINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1120,PARIETAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1121,TEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1122,SUMMARYSUVR_WHOLECEREBNORM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1123,SUMMARYSUVR_WHOLECEREBNORM_1.11CUTOFF_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1124,SUMMARYSUVR_COMPOSITE_REFNORM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1125,SUMMARYSUVR_COMPOSITE_REFNORM_0.79CUTOFF_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1126,BRAINSTEM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1127,BRAINSTEM_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1128,VENTRICLE_3RD_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1129,VENTRICLE_3RD_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1130,VENTRICLE_4TH_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1131,VENTRICLE_4TH_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1132,VENTRICLE_5TH_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.99,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1133,VENTRICLE_5TH_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.99,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1134,CC_ANTERIOR_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1135,CC_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1136,CC_CENTRAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1137,CC_CENTRAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1138,CC_MID_ANTERIOR_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1139,CC_MID_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1140,CC_MID_POSTERIOR_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1141,CC_MID_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1142,CC_POSTERIOR_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1143,CC_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1144,CSF_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1145,CSF_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1146,CTX_LH_BANKSSTS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1147,CTX_LH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1148,CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1149,CTX_LH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1150,CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1151,CTX_LH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1152,CTX_LH_CUNEUS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1153,CTX_LH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1154,CTX_LH_ENTORHINAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1155,CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1156,CTX_LH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1157,CTX_LH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1158,CTX_LH_FUSIFORM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1159,CTX_LH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1160,CTX_LH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1161,CTX_LH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1162,CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1163,CTX_LH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1164,CTX_LH_INSULA_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1165,CTX_LH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1166,CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1167,CTX_LH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1168,CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1169,CTX_LH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1170,CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1171,CTX_LH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1172,CTX_LH_LINGUAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1173,CTX_LH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1174,CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1175,CTX_LH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1176,CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1177,CTX_LH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1178,CTX_LH_PARACENTRAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1179,CTX_LH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1180,CTX_LH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1181,CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1182,CTX_LH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1183,CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1184,CTX_LH_PARSORBITALIS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1185,CTX_LH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1186,CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1187,CTX_LH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1188,CTX_LH_PERICALCARINE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1189,CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1190,CTX_LH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1191,CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1192,CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1193,CTX_LH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1194,CTX_LH_PRECENTRAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1195,CTX_LH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1196,CTX_LH_PRECUNEUS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1197,CTX_LH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1198,CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1199,CTX_LH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1200,CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1201,CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1202,CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1203,CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1204,CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1205,CTX_LH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1206,CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1207,CTX_LH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1208,CTX_LH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1209,CTX_LH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1210,CTX_LH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1211,CTX_LH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1212,CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1213,CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1214,CTX_LH_UNKNOWN_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1215,CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1216,CTX_RH_BANKSSTS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1217,CTX_RH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1218,CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1219,CTX_RH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1220,CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1221,CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1222,CTX_RH_CUNEUS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1223,CTX_RH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1224,CTX_RH_ENTORHINAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1225,CTX_RH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1226,CTX_RH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1227,CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1228,CTX_RH_FUSIFORM_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1229,CTX_RH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1230,CTX_RH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1231,CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1232,CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1233,CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1234,CTX_RH_INSULA_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1235,CTX_RH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1236,CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1237,CTX_RH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1238,CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1239,CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1240,CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1241,CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1242,CTX_RH_LINGUAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1243,CTX_RH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1244,CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1245,CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1246,CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1247,CTX_RH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1248,CTX_RH_PARACENTRAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1249,CTX_RH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1250,CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1251,CTX_RH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1252,CTX_RH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1253,CTX_RH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1254,CTX_RH_PARSORBITALIS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1255,CTX_RH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1256,CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1257,CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1258,CTX_RH_PERICALCARINE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1259,CTX_RH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1260,CTX_RH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1261,CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1262,CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1263,CTX_RH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1264,CTX_RH_PRECENTRAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1265,CTX_RH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1266,CTX_RH_PRECUNEUS_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1267,CTX_RH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1268,CTX_RH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1269,CTX_RH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
1270,CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,float64,0,819,0,0,0,1,0.94,UCBERKELEYAV45,PET (AV45 AMYLOID),0,0
