column_name,data_type,count_unique,count_null,count_missing_passive,count_missing_confirmed,count_blank,ppn_missing,source,cat,keep,numeric,categorical
VENTRICLE_3RD_UCBERKELEYAV45_10_17_16,object,1783,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
VENTRICLE_3RD_SIZE_UCBERKELEYAV45_10_17_16,object,874,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
VENTRICLE_4TH_UCBERKELEYAV45_10_17_16,object,1747,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
VENTRICLE_4TH_SIZE_UCBERKELEYAV45_10_17_16,object,856,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
VENTRICLE_5TH_UCBERKELEYAV45_10_17_16,object,670,1416,0,0,10623,0.944902284,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
VENTRICLE_5TH_SIZE_UCBERKELEYAV45_10_17_16,object,41,1416,0,0,10623,0.944902284,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_ANTERIOR_UCBERKELEYAV45_10_17_16,object,1914,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,object,501,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_CENTRAL_UCBERKELEYAV45_10_17_16,object,1905,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_CENTRAL_SIZE_UCBERKELEYAV45_10_17_16,object,297,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_MID_ANTERIOR_UCBERKELEYAV45_10_17_16,object,1905,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_MID_ANTERIOR_SIZE_UCBERKELEYAV45_10_17_16,object,324,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_MID_POSTERIOR_UCBERKELEYAV45_10_17_16,object,1909,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_MID_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16,object,328,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_POSTERIOR_UCBERKELEYAV45_10_17_16,object,1937,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CC_POSTERIOR_SIZE_UCBERKELEYAV45_10_17_16,object,506,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CSF_UCBERKELEYAV45_10_17_16,object,1763,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CSF_SIZE_UCBERKELEYAV45_10_17_16,object,752,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_BANKSSTS_UCBERKELEYAV45_10_17_16,object,1914,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16,object,799,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,object,1886,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,object,777,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,object,1903,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,948,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_CUNEUS_UCBERKELEYAV45_10_17_16,object,1815,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16,object,793,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_ENTORHINAL_UCBERKELEYAV45_10_17_16,object,1746,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,object,802,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,object,1899,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,object,473,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_FUSIFORM_UCBERKELEYAV45_10_17_16,object,1854,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16,object,977,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,object,1903,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,object,1010,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,object,1883,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,object,992,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_INSULA_UCBERKELEYAV45_10_17_16,object,1869,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,object,869,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,object,1903,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,object,751,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,object,1855,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,object,983,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,object,1894,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,909,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_LINGUAL_UCBERKELEYAV45_10_17_16,object,1802,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,object,929,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,object,1895,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,880,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,object,1872,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,object,992,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARACENTRAL_UCBERKELEYAV45_10_17_16,object,1873,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16,object,842,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16,object,1798,1,0,0,10623,0.833843497,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16,object,734,1,0,0,10623,0.833843497,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,object,1886,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,object,897,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARSORBITALIS_UCBERKELEYAV45_10_17_16,object,1901,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16,object,659,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,object,1894,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16,object,818,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PERICALCARINE_UCBERKELEYAV45_10_17_16,object,1846,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,object,727,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,object,1833,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,object,984,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,object,1910,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,object,794,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PRECENTRAL_UCBERKELEYAV45_10_17_16,object,1823,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16,object,994,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PRECUNEUS_UCBERKELEYAV45_10_17_16,object,1919,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16,object,954,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,object,1928,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,object,817,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,object,1900,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,1010,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,object,1868,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,1041,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,object,1900,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,object,1013,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,object,1851,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,object,989,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,object,1880,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16,object,984,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,object,1781,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16,object,777,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16,object,1861,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,object,599,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_UNKNOWN_UCBERKELEYAV45_10_17_16,object,1755,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16,object,526,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_BANKSSTS_UCBERKELEYAV45_10_17_16,object,1923,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16,object,742,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,object,1922,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,object,791,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,object,1901,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,946,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_CUNEUS_UCBERKELEYAV45_10_17_16,object,1810,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16,object,792,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_ENTORHINAL_UCBERKELEYAV45_10_17_16,object,1747,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16,object,774,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_FRONTALPOLE_UCBERKELEYAV45_10_17_16,object,1879,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16,object,539,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_FUSIFORM_UCBERKELEYAV45_10_17_16,object,1869,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16,object,969,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16,object,1900,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,object,1006,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16,object,1881,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,object,993,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_INSULA_UCBERKELEYAV45_10_17_16,object,1865,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_INSULA_SIZE_UCBERKELEYAV45_10_17_16,object,935,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16,object,1888,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,object,735,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16,object,1839,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16,object,981,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,object,1889,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,889,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_LINGUAL_UCBERKELEYAV45_10_17_16,object,1811,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16,object,923,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16,object,1906,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,836,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16,object,1891,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,object,998,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARACENTRAL_UCBERKELEYAV45_10_17_16,object,1886,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16,object,868,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16,object,1789,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16,object,730,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16,object,1881,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16,object,859,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARSORBITALIS_UCBERKELEYAV45_10_17_16,object,1909,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16,object,722,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16,object,1867,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16,object,855,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PERICALCARINE_UCBERKELEYAV45_10_17_16,object,1854,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16,object,747,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_POSTCENTRAL_UCBERKELEYAV45_10_17_16,object,1829,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16,object,986,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16,object,1931,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,object,794,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PRECENTRAL_UCBERKELEYAV45_10_17_16,object,1841,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16,object,1010,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PRECUNEUS_UCBERKELEYAV45_10_17_16,object,1922,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16,object,964,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16,object,1918,1,0,0,10623,0.833843497,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16,object,773,1,0,0,10623,0.833843497,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16,object,1913,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,1002,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16,object,1887,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16,object,1040,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16,object,1876,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16,object,998,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16,object,1857,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16,object,993,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16,object,1889,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16,object,963,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16,object,1797,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
CTX_RH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16,object,747,0,0,0,10623,0.833765011,UCBERKELEYAV45,PET (AV45 AMYLOID),1,1,0
